dam_name,dam_code,obsrdt,inflowqy,lowlevel,rf,rsvwtqy,rsvwtrt,totdcwtrqy
임하,2002110,2026-05-24 20:00:00,18.255,149.39,0.0,275.405,46.3,4.477
임하,2002110,2026-05-24 21:00:00,35.398,149.39,0.0,275.396,46.3,38.065
임하,2002110,2026-05-24 22:00:00,4.485,149.39,0.0,275.396,46.3,4.485
임하,2002110,2026-05-24 23:00:00,20.908,149.39,0.0,275.454,46.3,4.88
임하,2002110,2026-05-25 00:00:00,4.912,149.39,0.0,275.454,46.3,4.912
임하,2002110,2026-05-25 01:00:00,22.682,149.4,0.0,275.518,46.3,4.904
임하,2002110,2026-05-25 02:00:00,9.349,149.4,0.0,275.534,46.3,4.905
임하,2002110,2026-05-25 03:00:00,14.271,149.4,0.0,275.567,46.3,4.91
임하,2002110,2026-05-25 04:00:00,21.384,149.4,0.0,275.627,46.3,4.912
임하,2002110,2026-05-25 05:00:00,7.573,149.4,0.0,275.636,46.3,4.906
임하,2002110,2026-05-25 06:00:00,19.133,149.41,0.0,275.687,46.3,4.911
임하,2002110,2026-05-25 07:00:00,13.825,149.41,0.0,275.719,46.3,4.908
임하,2002110,2026-05-25 08:00:00,10.244,149.41,0.0,275.739,46.3,4.911
임하,2002110,2026-05-25 09:00:00,7.572,149.41,0.0,275.748,46.3,4.905
임하,2002110,2026-05-25 10:00:00,3.574,149.41,0.0,275.743,46.3,4.907
임하,2002110,2026-05-25 11:00:00,13.378,149.41,0.0,275.774,46.4,4.906
임하,2002110,2026-05-25 12:00:00,13.79,149.41,0.0,275.806,46.4,4.901
임하,2002110,2026-05-25 13:00:00,14.714,149.42,0.0,275.841,46.4,4.908
임하,2002110,2026-05-25 14:00:00,12.009,149.42,0.0,275.867,46.4,4.898
임하,2002110,2026-05-25 15:00:00,10.753,149.42,0.0,275.889,46.4,4.503
임하,2002110,2026-05-25 16:00:00,190.753,149.46,0.0,276.56,46.5,4.475
임하,2002110,2026-05-25 17:00:00,0.0,149.42,0.0,275.96,46.4,4.48
임하,2002110,2026-05-25 18:00:00,10.729,149.42,0.0,275.982,46.4,4.479
임하,2002110,2026-05-25 19:00:00,22.289,149.43,0.0,276.046,46.4,4.483
임하,2002110,2026-05-25 20:00:00,8.954,149.43,0.0,276.063,46.4,4.482
임하,2002110,2026-05-25 21:00:00,21.837,149.43,0.0,276.003,46.4,38.337
임하,2002110,2026-05-25 22:00:00,0.0,149.42,0.0,275.986,46.4,4.481
임하,2002110,2026-05-25 23:00:00,21.79,149.43,0.0,276.046,46.4,4.873
임하,2002110,2026-05-26 00:00:00,4.914,149.43,0.0,276.046,46.4,4.914
임하,2002110,2026-05-26 01:00:00,16.49,149.43,0.0,276.088,46.4,4.907
임하,2002110,2026-05-26 02:00:00,4.019,149.43,0.0,276.085,46.4,4.908
임하,2002110,2026-05-26 03:00:00,11.156,149.43,0.0,276.107,46.4,4.906
임하,2002110,2026-05-26 04:00:00,19.149,149.44,0.0,276.159,46.4,4.899
임하,2002110,2026-05-26 05:00:00,4.899,149.44,0.0,276.159,46.4,4.899
임하,2002110,2026-05-26 06:00:00,13.823,149.44,0.0,276.191,46.4,4.906
임하,2002110,2026-05-26 07:00:00,4.909,149.44,0.0,276.191,46.4,4.909
임하,2002110,2026-05-26 08:00:00,7.57,149.44,0.0,276.2,46.4,4.903
임하,2002110,2026-05-26 09:00:00,11.158,149.44,0.0,276.223,46.4,4.908
임하,2002110,2026-05-26 10:00:00,13.785,149.44,0.0,276.255,46.4,4.896
임하,2002110,2026-05-26 11:00:00,9.357,149.44,0.0,276.271,46.4,4.885
임하,2002110,2026-05-26 12:00:00,5.995,149.44,0.0,276.276,46.4,4.662
임하,2002110,2026-05-26 13:00:00,6.258,149.44,0.0,276.282,46.4,4.48
임하,2002110,2026-05-26 14:00:00,18.895,149.45,0.0,276.334,46.4,4.617
임하,2002110,2026-05-26 15:00:00,11.772,149.45,0.0,276.359,46.5,4.633
임하,2002110,2026-05-26 16:00:00,15.171,149.45,0.0,276.398,46.5,4.477
임하,2002110,2026-05-26 17:00:00,9.362,149.45,0.0,276.415,46.5,4.473
임하,2002110,2026-05-26 18:00:00,4.478,149.45,0.0,276.415,46.5,4.478
임하,2002110,2026-05-26 19:00:00,13.399,149.45,0.0,276.448,46.5,4.482
임하,2002110,2026-05-26 20:00:00,16.156,149.45,0.0,276.364,46.5,39.323
임하,2002110,2026-05-26 21:00:00,16.101,149.44,0.0,276.231,46.4,53.101
임하,2002110,2026-05-26 22:00:00,26.943,149.43,0.0,276.141,46.4,51.915
임하,2002110,2026-05-26 23:00:00,0.0,149.43,0.0,276.042,46.4,4.853
임하,2002110,2026-05-27 00:00:00,26.255,149.43,0.3,276.119,46.4,4.866
임하,2002110,2026-05-27 01:00:00,1.751,149.43,0.0,276.107,46.4,4.862
임하,2002110,2026-05-27 02:00:00,19.116,149.44,0.0,276.159,46.4,4.866
임하,2002110,2026-05-27 03:00:00,9.314,149.44,0.1,276.175,46.4,4.87
임하,2002110,2026-05-27 04:00:00,3.535,149.44,0.0,276.17,46.4,4.868
임하,2002110,2026-05-27 05:00:00,11.555,149.44,0.0,276.194,46.4,4.861
임하,2002110,2026-05-27 06:00:00,5.304,149.44,0.0,276.196,46.4,4.86
임하,2002110,2026-05-27 07:00:00,10.637,149.44,0.0,276.216,46.4,4.859
임하,2002110,2026-05-27 08:00:00,16.914,149.44,0.2,276.26,46.4,4.858
임하,2002110,2026-05-27 09:00:00,14.226,149.44,1.0,276.294,46.4,4.865
임하,2002110,2026-05-27 10:00:00,16.443,149.45,0.3,276.335,46.4,4.86
성덕,2002111,2026-05-24 10:00:00,0.887,349.54,0.0,10.96,39.3,0.887
성덕,2002111,2026-05-24 11:00:00,0.887,349.54,0.0,10.96,39.3,0.887
성덕,2002111,2026-05-24 12:00:00,0.0,349.53,0.0,10.952,39.3,0.887
성덕,2002111,2026-05-24 13:00:00,0.668,349.53,0.0,10.952,39.3,0.89
성덕,2002111,2026-05-24 14:00:00,0.894,349.53,0.0,10.952,39.3,0.894
성덕,2002111,2026-05-24 15:00:00,0.894,349.53,0.0,10.952,39.3,0.894
성덕,2002111,2026-05-24 16:00:00,0.893,349.53,0.0,10.952,39.3,0.893
성덕,2002111,2026-05-24 17:00:00,0.0,349.52,0.0,10.943,39.2,0.893
성덕,2002111,2026-05-24 18:00:00,0.893,349.52,0.0,10.943,39.2,0.893
성덕,2002111,2026-05-24 19:00:00,0.888,349.52,0.0,10.943,39.2,0.888
성덕,2002111,2026-05-24 20:00:00,0.888,349.52,0.0,10.943,39.2,0.888
성덕,2002111,2026-05-24 21:00:00,0.887,349.52,0.0,10.943,39.2,0.887
성덕,2002111,2026-05-24 22:00:00,0.0,349.51,0.0,10.935,39.2,0.886
성덕,2002111,2026-05-24 23:00:00,0.886,349.51,0.0,10.935,39.2,0.886
성덕,2002111,2026-05-25 00:00:00,0.886,349.51,0.0,10.935,39.2,0.886
성덕,2002111,2026-05-25 01:00:00,0.886,349.51,0.0,10.935,39.2,0.886
성덕,2002111,2026-05-25 02:00:00,0.0,349.5,0.0,10.927,39.2,0.885
성덕,2002111,2026-05-25 03:00:00,0.885,349.5,0.0,10.927,39.2,0.885
성덕,2002111,2026-05-25 04:00:00,0.885,349.5,0.0,10.927,39.2,0.885
성덕,2002111,2026-05-25 05:00:00,0.0,349.5,0.0,10.923,39.2,0.885
성덕,2002111,2026-05-25 06:00:00,0.0,349.49,0.0,10.919,39.1,0.885
성덕,2002111,2026-05-25 07:00:00,0.885,349.49,0.0,10.919,39.1,0.885
성덕,2002111,2026-05-25 08:00:00,0.885,349.49,0.0,10.919,39.1,0.885
성덕,2002111,2026-05-25 09:00:00,0.0,349.48,0.0,10.911,39.1,0.885
성덕,2002111,2026-05-25 10:00:00,0.887,349.48,0.0,10.911,39.1,0.887
성덕,2002111,2026-05-25 11:00:00,0.893,349.48,0.0,10.911,39.1,0.893
성덕,2002111,2026-05-25 12:00:00,0.0,349.47,0.0,10.902,39.1,0.893
성덕,2002111,2026-05-25 13:00:00,0.893,349.47,0.0,10.902,39.1,0.893
성덕,2002111,2026-05-25 14:00:00,0.893,349.47,0.0,10.902,39.1,0.893
성덕,2002111,2026-05-25 15:00:00,0.893,349.47,0.0,10.902,39.1,0.893
성덕,2002111,2026-05-25 16:00:00,0.0,349.46,0.0,10.894,39.1,0.893
성덕,2002111,2026-05-25 17:00:00,0.893,349.46,0.0,10.894,39.1,0.893
성덕,2002111,2026-05-25 18:00:00,0.893,349.46,0.0,10.894,39.1,0.893
성덕,2002111,2026-05-25 19:00:00,0.0,349.45,0.0,10.886,39.0,0.894
성덕,2002111,2026-05-25 20:00:00,0.894,349.45,0.0,10.886,39.0,0.894
성덕,2002111,2026-05-25 21:00:00,0.894,349.45,0.0,10.886,39.0,0.894
성덕,2002111,2026-05-25 22:00:00,0.894,349.45,0.0,10.886,39.0,0.894
성덕,2002111,2026-05-25 23:00:00,0.0,349.44,0.0,10.878,39.0,0.894
성덕,2002111,2026-05-26 00:00:00,0.894,349.44,0.0,10.878,39.0,0.894
성덕,2002111,2026-05-26 01:00:00,0.894,349.44,0.0,10.878,39.0,0.894
성덕,2002111,2026-05-26 02:00:00,0.894,349.44,0.0,10.878,39.0,0.894
성덕,2002111,2026-05-26 03:00:00,0.0,349.43,0.0,10.869,39.0,0.894
성덕,2002111,2026-05-26 04:00:00,0.894,349.43,0.0,10.869,39.0,0.894
성덕,2002111,2026-05-26 05:00:00,0.894,349.43,0.0,10.869,39.0,0.894
성덕,2002111,2026-05-26 06:00:00,0.0,349.42,0.0,10.861,38.9,0.894
성덕,2002111,2026-05-26 07:00:00,0.894,349.42,0.0,10.861,38.9,0.894
성덕,2002111,2026-05-26 08:00:00,0.894,349.42,0.0,10.861,38.9,0.894
성덕,2002111,2026-05-26 09:00:00,0.0,349.41,0.0,10.853,38.9,0.894
성덕,2002111,2026-05-26 10:00:00,0.894,349.41,0.0,10.853,38.9,0.894
성덕,2002111,2026-05-26 11:00:00,0.894,349.41,0.0,10.853,38.9,0.894
성덕,2002111,2026-05-26 12:00:00,0.0,349.4,0.0,10.845,38.9,0.894
성덕,2002111,2026-05-26 13:00:00,0.894,349.4,0.0,10.845,38.9,0.894
성덕,2002111,2026-05-26 14:00:00,0.894,349.4,0.0,10.845,38.9,0.894
성덕,2002111,2026-05-26 15:00:00,0.0,349.39,0.0,10.837,38.8,0.894
성덕,2002111,2026-05-26 16:00:00,0.894,349.39,0.0,10.837,38.8,0.894
성덕,2002111,2026-05-26 17:00:00,0.794,349.39,0.0,10.837,38.8,0.794
성덕,2002111,2026-05-26 18:00:00,0.699,349.39,0.0,10.837,38.8,0.699
성덕,2002111,2026-05-26 19:00:00,0.0,349.38,0.0,10.829,38.8,0.699
성덕,2002111,2026-05-26 20:00:00,0.699,349.38,0.0,10.829,38.8,0.699
성덕,2002111,2026-05-26 21:00:00,0.699,349.38,0.0,10.829,38.8,0.699
성덕,2002111,2026-05-26 22:00:00,0.699,349.38,0.0,10.829,38.8,0.699
성덕,2002111,2026-05-26 23:00:00,0.703,349.38,0.0,10.829,38.8,0.703
성덕,2002111,2026-05-27 00:00:00,0.717,349.38,1.0,10.829,38.8,0.717
성덕,2002111,2026-05-27 01:00:00,0.0,349.37,0.0,10.82,38.8,0.718
성덕,2002111,2026-05-27 02:00:00,0.719,349.37,0.0,10.82,38.8,0.719
성덕,2002111,2026-05-27 03:00:00,0.719,349.37,0.0,10.82,38.8,0.719
성덕,2002111,2026-05-27 04:00:00,0.275,349.37,0.0,10.819,38.8,0.719
성덕,2002111,2026-05-27 05:00:00,0.0,349.36,0.0,10.812,38.8,0.718
성덕,2002111,2026-05-27 06:00:00,0.838,349.36,0.0,10.812,38.8,0.838
성덕,2002111,2026-05-27 07:00:00,0.872,349.36,0.8,10.812,38.8,0.872
성덕,2002111,2026-05-27 08:00:00,0.874,349.36,0.0,10.812,38.8,0.874
성덕,2002111,2026-05-27 09:00:00,0.0,349.35,0.0,10.804,38.7,0.873
성덕,2002111,2026-05-27 10:00:00,0.877,349.35,0.0,10.804,38.7,0.877
영주,2004101,2026-05-24 10:00:00,2.059,142.87,0.0,38.566,21.3,1.337
영주,2004101,2026-05-24 11:00:00,0.0,142.87,0.0,38.559,21.3,1.336
영주,2004101,2026-05-24 12:00:00,13.419,142.88,0.0,38.603,21.3,1.336
영주,2004101,2026-05-24 13:00:00,1.333,142.88,0.0,38.603,21.3,1.333
영주,2004101,2026-05-24 14:00:00,1.337,142.88,0.0,38.603,21.3,1.337
영주,2004101,2026-05-24 15:00:00,1.337,142.88,0.0,38.603,21.3,1.337
영주,2004101,2026-05-24 16:00:00,1.336,142.88,0.0,38.603,21.3,1.336
영주,2004101,2026-05-24 17:00:00,1.336,142.88,0.0,38.603,21.3,1.336
영주,2004101,2026-05-24 18:00:00,13.421,142.89,0.0,38.646,21.3,1.338
영주,2004101,2026-05-24 19:00:00,1.336,142.89,0.0,38.646,21.3,1.336
영주,2004101,2026-05-24 20:00:00,1.332,142.89,0.0,38.646,21.3,1.332
영주,2004101,2026-05-24 21:00:00,1.339,142.89,0.0,38.646,21.3,1.339
영주,2004101,2026-05-24 22:00:00,1.337,142.89,0.0,38.646,21.3,1.337
영주,2004101,2026-05-24 23:00:00,1.338,142.89,0.0,38.646,21.3,1.338
영주,2004101,2026-05-25 00:00:00,1.335,142.89,0.0,38.646,21.3,1.335
영주,2004101,2026-05-25 01:00:00,1.337,142.89,0.0,38.646,21.3,1.337
영주,2004101,2026-05-25 02:00:00,1.335,142.89,0.0,38.646,21.3,1.335
영주,2004101,2026-05-25 03:00:00,1.333,142.89,0.0,38.646,21.3,1.333
영주,2004101,2026-05-25 04:00:00,12.025,142.9,0.0,38.685,21.4,1.331
영주,2004101,2026-05-25 05:00:00,2.726,142.9,0.0,38.69,21.4,1.337
영주,2004101,2026-05-25 06:00:00,1.337,142.9,0.0,38.69,21.4,1.337
영주,2004101,2026-05-25 07:00:00,1.335,142.9,0.0,38.69,21.4,1.335
영주,2004101,2026-05-25 08:00:00,13.084,142.91,0.0,38.732,21.4,1.334
영주,2004101,2026-05-25 09:00:00,1.335,142.91,0.0,38.732,21.4,1.335
영주,2004101,2026-05-25 10:00:00,1.668,142.91,0.0,38.733,21.4,1.335
영주,2004101,2026-05-25 11:00:00,0.0,142.91,0.0,38.723,21.4,1.335
영주,2004101,2026-05-25 12:00:00,0.639,142.91,0.0,38.721,21.4,1.333
영주,2004101,2026-05-25 13:00:00,1.333,142.91,0.0,38.721,21.4,1.333
영주,2004101,2026-05-25 14:00:00,13.473,142.92,0.0,38.765,21.4,1.334
영주,2004101,2026-05-25 15:00:00,1.333,142.92,0.0,38.765,21.4,1.333
영주,2004101,2026-05-25 16:00:00,1.335,142.92,0.0,38.765,21.4,1.335
영주,2004101,2026-05-25 17:00:00,1.333,142.92,0.0,38.765,21.4,1.333
영주,2004101,2026-05-25 18:00:00,1.334,142.92,0.0,38.765,21.4,1.334
영주,2004101,2026-05-25 19:00:00,1.334,142.92,0.0,38.765,21.4,1.334
영주,2004101,2026-05-25 20:00:00,1.332,142.92,0.0,38.765,21.4,1.332
영주,2004101,2026-05-25 21:00:00,1.334,142.92,0.0,38.765,21.4,1.334
영주,2004101,2026-05-25 22:00:00,1.333,142.92,0.0,38.765,21.4,1.333
영주,2004101,2026-05-25 23:00:00,1.333,142.92,0.0,38.765,21.4,1.333
영주,2004101,2026-05-26 00:00:00,2.388,142.92,0.0,38.768,21.4,1.332
영주,2004101,2026-05-26 01:00:00,15.888,142.93,0.0,38.821,21.4,1.332
영주,2004101,2026-05-26 02:00:00,0.0,142.93,0.0,38.809,21.4,1.334
영주,2004101,2026-05-26 03:00:00,0.975,142.93,0.0,38.808,21.4,1.336
영주,2004101,2026-05-26 04:00:00,1.334,142.93,0.0,38.808,21.4,1.334
영주,2004101,2026-05-26 05:00:00,1.333,142.93,0.0,38.808,21.4,1.333
영주,2004101,2026-05-26 06:00:00,3.779,142.93,0.0,38.817,21.4,1.335
영주,2004101,2026-05-26 07:00:00,0.0,142.93,0.0,38.808,21.4,1.335
영주,2004101,2026-05-26 08:00:00,1.334,142.93,0.0,38.808,21.4,1.334
영주,2004101,2026-05-26 09:00:00,1.334,142.93,0.0,38.808,21.4,1.334
영주,2004101,2026-05-26 10:00:00,13.445,142.94,0.0,38.852,21.5,1.334
영주,2004101,2026-05-26 11:00:00,13.44,142.95,0.0,38.895,21.5,1.329
영주,2004101,2026-05-26 12:00:00,13.438,142.96,0.0,38.939,21.5,1.327
영주,2004101,2026-05-26 13:00:00,1.328,142.96,0.0,38.939,21.5,1.328
영주,2004101,2026-05-26 14:00:00,1.328,142.96,0.0,38.939,21.5,1.328
영주,2004101,2026-05-26 15:00:00,1.328,142.96,0.0,38.939,21.5,1.328
영주,2004101,2026-05-26 16:00:00,1.328,142.96,0.0,38.939,21.5,1.328
영주,2004101,2026-05-26 17:00:00,1.327,142.96,0.0,38.939,21.5,1.327
영주,2004101,2026-05-26 18:00:00,1.328,142.96,0.0,38.939,21.5,1.328
영주,2004101,2026-05-26 19:00:00,1.329,142.96,0.0,38.939,21.5,1.329
영주,2004101,2026-05-26 20:00:00,1.332,142.96,0.0,38.939,21.5,1.332
영주,2004101,2026-05-26 21:00:00,1.359,142.96,0.0,38.939,21.5,1.359
영주,2004101,2026-05-26 22:00:00,1.363,142.96,0.0,38.939,21.5,1.363
영주,2004101,2026-05-26 23:00:00,1.366,142.96,0.0,38.939,21.5,1.366
영주,2004101,2026-05-27 00:00:00,1.366,142.96,0.0,38.939,21.5,1.366
영주,2004101,2026-05-27 01:00:00,4.531,142.96,0.0,38.95,21.5,1.364
영주,2004101,2026-05-27 02:00:00,0.0,142.96,0.0,38.944,21.5,1.365
영주,2004101,2026-05-27 03:00:00,0.638,142.96,0.0,38.941,21.5,1.36
영주,2004101,2026-05-27 04:00:00,4.165,142.96,0.0,38.952,21.5,1.359
영주,2004101,2026-05-27 05:00:00,1.36,142.96,0.0,38.952,21.5,1.36
영주,2004101,2026-05-27 06:00:00,1.361,142.96,0.0,38.952,21.5,1.361
영주,2004101,2026-05-27 07:00:00,1.359,142.96,0.0,38.952,21.5,1.359
영주,2004101,2026-05-27 08:00:00,13.496,142.97,1.0,38.995,21.5,1.357
영주,2004101,2026-05-27 09:00:00,1.362,142.97,1.2,38.995,21.5,1.362
영주,2004101,2026-05-27 10:00:00,1.362,142.97,1.3,38.995,21.5,1.362
군위,2008101,2026-05-24 10:00:00,0.217,190.19,0.0,18.144,37.3,1.106
군위,2008101,2026-05-24 11:00:00,0.662,190.19,0.0,18.143,37.3,1.106
군위,2008101,2026-05-24 12:00:00,1.107,190.19,0.0,18.143,37.3,1.107
군위,2008101,2026-05-24 13:00:00,1.108,190.19,0.0,18.143,37.3,1.108
군위,2008101,2026-05-24 14:00:00,0.0,190.19,0.0,18.138,37.2,1.104
군위,2008101,2026-05-24 15:00:00,1.103,190.19,0.0,18.138,37.2,1.103
군위,2008101,2026-05-24 16:00:00,0.883,190.19,0.0,18.137,37.2,1.105
군위,2008101,2026-05-24 17:00:00,0.188,190.19,0.0,18.134,37.2,1.105
군위,2008101,2026-05-24 18:00:00,0.883,190.19,0.0,18.133,37.2,1.105
군위,2008101,2026-05-24 19:00:00,1.103,190.19,0.0,18.133,37.2,1.103
군위,2008101,2026-05-24 20:00:00,0.0,190.18,0.0,18.128,37.2,1.104
군위,2008101,2026-05-24 21:00:00,1.106,190.18,0.0,18.128,37.2,1.106
군위,2008101,2026-05-24 22:00:00,1.104,190.18,0.0,18.128,37.2,1.104
군위,2008101,2026-05-24 23:00:00,1.105,190.18,0.0,18.128,37.2,1.105
군위,2008101,2026-05-25 00:00:00,0.0,190.18,0.0,18.122,37.2,1.103
군위,2008101,2026-05-25 01:00:00,0.658,190.18,0.0,18.12,37.2,1.102
군위,2008101,2026-05-25 02:00:00,1.101,190.18,0.0,18.12,37.2,1.101
군위,2008101,2026-05-25 03:00:00,0.216,190.18,0.0,18.117,37.2,1.105
군위,2008101,2026-05-25 04:00:00,0.662,190.17,0.0,18.115,37.2,1.106
군위,2008101,2026-05-25 05:00:00,1.105,190.17,0.0,18.115,37.2,1.105
군위,2008101,2026-05-25 06:00:00,0.0,190.17,0.0,18.11,37.2,1.104
군위,2008101,2026-05-25 07:00:00,0.88,190.17,0.0,18.109,37.2,1.102
군위,2008101,2026-05-25 08:00:00,1.103,190.17,0.0,18.109,37.2,1.103
군위,2008101,2026-05-25 09:00:00,1.103,190.17,0.0,18.109,37.2,1.103
군위,2008101,2026-05-25 10:00:00,0.0,190.16,0.0,18.099,37.2,1.104
군위,2008101,2026-05-25 11:00:00,1.104,190.16,0.0,18.099,37.2,1.104
군위,2008101,2026-05-25 12:00:00,1.104,190.16,0.0,18.099,37.2,1.104
군위,2008101,2026-05-25 13:00:00,1.104,190.16,0.0,18.099,37.2,1.104
군위,2008101,2026-05-25 14:00:00,0.0,190.16,0.0,18.091,37.2,1.105
군위,2008101,2026-05-25 15:00:00,1.103,190.16,0.0,18.091,37.2,1.103
군위,2008101,2026-05-25 16:00:00,1.099,190.16,0.0,18.091,37.2,1.099
군위,2008101,2026-05-25 17:00:00,1.101,190.16,0.0,18.091,37.2,1.101
군위,2008101,2026-05-25 18:00:00,0.0,190.15,0.0,18.082,37.1,1.103
군위,2008101,2026-05-25 19:00:00,0.0,190.15,0.0,18.075,37.1,1.102
군위,2008101,2026-05-25 20:00:00,1.101,190.15,0.0,18.075,37.1,1.101
군위,2008101,2026-05-25 21:00:00,1.101,190.15,0.0,18.075,37.1,1.101
군위,2008101,2026-05-25 22:00:00,1.105,190.15,0.0,18.075,37.1,1.105
군위,2008101,2026-05-25 23:00:00,1.103,190.15,0.0,18.075,37.1,1.103
군위,2008101,2026-05-26 00:00:00,0.0,190.14,0.0,18.067,37.1,1.105
군위,2008101,2026-05-26 01:00:00,1.102,190.14,0.0,18.067,37.1,1.102
군위,2008101,2026-05-26 02:00:00,1.102,190.14,0.0,18.067,37.1,1.102
군위,2008101,2026-05-26 03:00:00,0.0,190.14,0.0,18.059,37.1,1.102
군위,2008101,2026-05-26 04:00:00,1.102,190.14,0.0,18.059,37.1,1.102
군위,2008101,2026-05-26 05:00:00,1.103,190.14,0.0,18.059,37.1,1.103
군위,2008101,2026-05-26 06:00:00,0.0,190.13,0.0,18.049,37.1,1.101
군위,2008101,2026-05-26 07:00:00,1.102,190.13,0.0,18.049,37.1,1.102
군위,2008101,2026-05-26 08:00:00,1.104,190.13,0.0,18.049,37.1,1.104
군위,2008101,2026-05-26 09:00:00,1.104,190.13,0.0,18.049,37.1,1.104
군위,2008101,2026-05-26 10:00:00,0.0,190.13,0.0,18.039,37.0,1.102
군위,2008101,2026-05-26 11:00:00,0.434,190.13,0.0,18.037,37.0,1.101
군위,2008101,2026-05-26 12:00:00,0.0,190.12,0.0,18.032,37.0,1.102
군위,2008101,2026-05-26 13:00:00,0.212,190.12,0.0,18.029,37.0,1.101
군위,2008101,2026-05-26 14:00:00,0.212,190.12,0.0,18.025,37.0,1.101
군위,2008101,2026-05-26 15:00:00,0.433,190.12,0.0,18.023,37.0,1.1
군위,2008101,2026-05-26 16:00:00,0.878,190.12,0.0,18.022,37.0,1.1
군위,2008101,2026-05-26 17:00:00,0.0,190.11,0.0,18.018,37.0,1.1
군위,2008101,2026-05-26 18:00:00,0.0,190.11,0.0,18.013,37.0,1.099
군위,2008101,2026-05-26 19:00:00,0.877,190.11,0.0,18.013,37.0,1.099
군위,2008101,2026-05-26 20:00:00,1.099,190.11,0.0,18.013,37.0,1.099
군위,2008101,2026-05-26 21:00:00,0.0,190.1,0.0,18.003,37.0,1.1
군위,2008101,2026-05-26 22:00:00,1.103,190.1,0.2,18.003,37.0,1.103
군위,2008101,2026-05-26 23:00:00,0.882,190.1,0.0,18.002,37.0,1.104
군위,2008101,2026-05-27 00:00:00,0.879,190.1,0.8,18.001,37.0,1.101
군위,2008101,2026-05-27 01:00:00,0.211,190.1,0.0,17.998,37.0,1.1
군위,2008101,2026-05-27 02:00:00,0.0,190.1,0.0,17.993,37.0,1.1
군위,2008101,2026-05-27 03:00:00,0.877,190.1,0.2,17.993,37.0,1.099
군위,2008101,2026-05-27 04:00:00,0.878,190.1,0.0,17.992,37.0,1.1
군위,2008101,2026-05-27 05:00:00,0.211,190.1,0.0,17.989,36.9,1.1
군위,2008101,2026-05-27 06:00:00,0.0,190.09,0.8,17.984,36.9,1.1
군위,2008101,2026-05-27 07:00:00,1.1,190.09,0.0,17.984,36.9,1.1
군위,2008101,2026-05-27 08:00:00,1.099,190.09,0.0,17.984,36.9,1.099
군위,2008101,2026-05-27 09:00:00,0.0,190.09,0.0,17.977,36.9,1.1
군위,2008101,2026-05-27 10:00:00,1.101,190.09,0.0,17.977,36.9,1.101
보현산,2012101,2026-05-24 10:00:00,0.451,220.22,0.0,5.528,25.0,0.451
보현산,2012101,2026-05-24 11:00:00,0.45,220.22,0.0,5.528,25.0,0.45
보현산,2012101,2026-05-24 12:00:00,0.451,220.22,0.0,5.528,25.0,0.451
보현산,2012101,2026-05-24 13:00:00,0.0,220.21,0.0,5.523,25.0,0.45
보현산,2012101,2026-05-24 14:00:00,0.452,220.21,0.0,5.523,25.0,0.452
보현산,2012101,2026-05-24 15:00:00,0.455,220.21,0.0,5.523,25.0,0.455
보현산,2012101,2026-05-24 16:00:00,0.455,220.21,0.0,5.523,25.0,0.455
보현산,2012101,2026-05-24 17:00:00,0.455,220.21,0.0,5.523,25.0,0.455
보현산,2012101,2026-05-24 18:00:00,0.0,220.2,0.0,5.517,25.0,0.451
보현산,2012101,2026-05-24 19:00:00,0.451,220.2,0.0,5.517,25.0,0.451
보현산,2012101,2026-05-24 20:00:00,0.451,220.2,0.0,5.517,25.0,0.451
